site_8,Changing board state to Standby_failed,2024-11-20 11:04:53_619
site_7,Changing voltage for 7RGW2OFIJCVAPKST from site_7 to set_low_voltage,2024-11-20 11:04:55_679
site_3,Changing voltage for 1KRMNWL4IX7LFOTE from site_3 to set_low_voltage,2024-11-20 11:04:57_065
site_1,Changing voltage for ZCWNORZENVBL2W8M from site_1 to set_normal_voltage,2024-11-20 11:05:05_175
site_3,Changing voltage for T24TTLDLW0BVQ7D6 from site_3 to set_high_voltage,2024-11-20 11:05:13_558
site_4,Changing voltage for VFII93IG8BIG7ORJ from site_4 to set_normal_voltage,2024-11-20 11:05:14_495
site_7,Changing board state to Standby_active,2024-11-20 11:05:18_943
site_5,Changing voltage for ZCWNORZENVBL2W8M from site_5 to set_normal_voltage,2024-11-20 11:05:21_199
site_8,Changing board state to Standby_active,2024-11-20 11:05:22_647
site_5,Changing board state to Standby_failed,2024-11-20 11:05:22_809
site_7,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 11:05:33_136
site_7,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 11:05:37_779
site_1,Changing voltage for I5FB0F7CGRXCN676 from site_1 to set_normal_voltage,2024-11-20 11:05:44_866
site_8,Changing voltage for I5FB0F7CGRXCN676 from site_8 to set_normal_voltage,2024-11-20 11:05:46_652
site_5,Changing board state to Standby_active,2024-11-20 11:05:52_134
site_6,Changing board state to Standby_failed,2024-11-20 11:05:54_657
site_4,Changing voltage for 2YSAYRRGXCEOI3UH from site_4 to set_high_voltage,2024-11-20 11:05:55_651
site_2,Changing voltage for JNF8W8T9D1X0Q052 from site_2 to set_normal_voltage,2024-11-20 11:05:56_722
site_4,Changing board state to Standby_failed,2024-11-20 11:05:58_428
site_5,Changing board state to Standby_failed,2024-11-20 11:06:08_906
site_3,Changing board state to Standby_active,2024-11-20 11:06:09_084
site_4,Changing board state to Standby_active,2024-11-20 11:06:11_674
site_3,Changing voltage for T2740VMG9YQEHF5D from site_3 to set_low_voltage,2024-11-20 11:06:15_566
site_8,Changing voltage for P66UWM8CN8RMZRBX from site_8 to set_low_voltage,2024-11-20 11:06:17_463
site_2,Changing voltage for PXMS6G3OI9NS0SMJ from site_2 to set_normal_voltage,2024-11-20 11:06:20_436
site_4,Changing board state to Standby_failed,2024-11-20 11:06:25_955
site_5,Changing voltage for JNIO5HCUNKSPH6RP from site_5 to set_normal_voltage,2024-11-20 11:06:27_519
site_4,Changing voltage for S7QPMTODRNLHGGB8 from site_4 to set_normal_voltage,2024-11-20 11:06:29_171
site_6,Changing board state to Standby_active,2024-11-20 11:06:33_072
site_3,Changing board state to Standby_failed,2024-11-20 11:06:36_526
site_2,Changing voltage for UJA28GAVQNG5GDRQ from site_2 to set_normal_voltage,2024-11-20 11:06:37_038
site_1,Changing board state to Standby_active,2024-11-20 11:06:38_993
site_3,Changing voltage for R7BZGH4EUC9SDDW4 from site_3 to set_normal_voltage,2024-11-20 11:06:42_986
site_4,Changing voltage for J1MORDM9JICUPPBO from site_4 to set_high_voltage,2024-11-20 11:06:47_914
site_2,Changing board state to Standby_failed,2024-11-20 11:06:55_343
site_6,Changing board state to Standby_failed,2024-11-20 11:06:59_238
site_4,Changing board state to Standby_active,2024-11-20 11:07:01_932
site_8,Changing board state to Standby_failed,2024-11-20 11:07:03_619
site_8,Changing board state to Standby_active,2024-11-20 11:07:05_353
site_2,Changing board state to Standby_active,2024-11-20 11:07:10_878
site_1,Changing voltage for 9N3V6D2HMG1TZPYF from site_1 to set_normal_voltage,2024-11-20 11:07:13_716
site_3,Changing voltage for MTE5VRDCEX00QPWN from site_3 to set_low_voltage,2024-11-20 11:07:26_309
site_1,Changing voltage for R7BZGH4EUC9SDDW4 from site_1 to set_normal_voltage,2024-11-20 11:07:33_813
site_4,Changing board state to Standby_failed,2024-11-20 11:07:42_480
site_5,Changing voltage for MRSRGWZAVG46WZZK from site_5 to set_low_voltage,2024-11-20 11:07:43_702
site_4,Changing voltage for 9N3V6D2HMG1TZPYF from site_4 to set_normal_voltage,2024-11-20 11:07:47_486
site_7,Changing board state to Standby_active,2024-11-20 11:07:47_810
site_8,Changing board state to Standby_failed,2024-11-20 11:07:50_491
site_4,Changing board state to Standby_active,2024-11-20 11:07:52_777
site_4,Changing voltage for T24TTLDLW0BVQ7D6 from site_4 to set_low_voltage,2024-11-20 11:07:54_089
site_1,Changing board state to Standby_failed,2024-11-20 11:07:55_980
site_7,Changing voltage for 1OCJC8RL5FU0I61S from site_7 to set_normal_voltage,2024-11-20 11:07:57_254
site_6,Changing voltage for MTE5VRDCEX00QPWN from site_6 to set_low_voltage,2024-11-20 11:07:58_364
site_5,Changing board state to Standby_active,2024-11-20 11:07:59_406
site_5,Changing voltage for JTG8XPF6U77LCXEC from site_5 to set_high_voltage,2024-11-20 11:08:02_286
site_2,Changing voltage for JNF8W8T9D1X0Q052 from site_2 to set_normal_voltage,2024-11-20 11:08:05_845
site_4,Changing board state to Standby_failed,2024-11-20 11:08:08_981
site_6,Changing board state to Standby_active,2024-11-20 11:08:10_776
site_4,Changing voltage for 8OC4VNDO7ZD4E8UJ from site_4 to set_normal_voltage,2024-11-20 11:08:12_754
site_5,Changing voltage for B1PMMPXZW2X3PBL8 from site_5 to set_high_voltage,2024-11-20 11:08:15_839
site_4,Changing voltage for P989KH4GB7C6T7E3 from site_4 to set_normal_voltage,2024-11-20 11:08:19_356
site_2,Changing board state to Standby_failed,2024-11-20 11:08:29_507
site_8,Changing voltage for H4I3VKV86O08XJSF from site_8 to set_normal_voltage,2024-11-20 11:08:36_288
site_4,Changing board state to Standby_active,2024-11-20 11:08:44_723
site_8,Changing voltage for DPMJFH1DZ3VN6SCI from site_8 to set_normal_voltage,2024-11-20 11:08:48_651
site_6,Changing board state to Standby_failed,2024-11-20 11:08:49_189
site_2,Changing board state to Standby_active,2024-11-20 11:08:53_053
site_4,Changing board state to Standby_failed,2024-11-20 11:09:01_450
